,Time,Volume
150,636525.5027389115,0.2951976108033874
151,647534.1390196262,0.23250003545874307
152,660744.5025564837,0.22736741805537602
153,675275.902447027,0.22825997175760968
154,691260.4423266246,0.22987157470311706
155,708843.436194182,0.23170173766885768
156,728184.7294484952,0.2337222430416173
157,749460.1520282397,0.25566436815755084
158,751587.6942862142,0.25804251644668
159,753387.6942862142,0.2601148090885737
160,755367.6942862142,0.26243415580013396
161,757545.6942862142,0.2650170962663292
162,759941.4942862142,0.2678893098775321
163,762576.8742862142,0.2710838526526509
164,765475.7922862142,0.2746407050729488
165,768664.6020862142,0.27860717356678083
166,772172.2928662142,0.28303904156751414
167,776030.7527242142,0.2880023019513642
168,780275.0585680142,0.2935754196221582
169,784943.7949961942,0.2998525131204404
170,790079.4050671922,0.3069473044899065
