,ID,x,y,z,Time,q,p
987244,12151,57.899413211162425,2.385318681741645,301.5896151907276,254568.24914445842,3116466.381164745,11646085.925738329
987513,12420,57.97759175138373,0.7616223828714765,307.0460825594678,254568.24914445842,3120270.096088086,11931238.054511713
987839,12746,55.42063290653634,1.4721952225136818,316.25047357923637,254568.24914445842,3190280.182006524,11905972.408356734
988069,12976,52.03074258472468,2.453848114235007,322.84652732286406,254568.24914445842,3085869.424869938,11700270.845920373
988114,13021,53.278942313667315,1.9585437824948078,320.3379664919693,254568.24914445842,3074147.267468219,11561394.200525895
988695,13602,48.37445797500995,1.8518657195066726,330.0364811944918,254568.24914445842,2861221.5290717124,11377964.990201607
988699,13606,48.89125289278587,0.7632115966240668,329.0670809444928,254568.24914445842,2916842.4935403857,11743256.171872035
988799,13706,47.74987359262235,1.7890337592458592,332.7555645806071,254568.24914445842,2830591.949245787,11189157.996533507
988800,13707,46.80952730136734,1.7080874216130757,337.2419924226892,254568.24914445842,2682874.080402709,11238816.19760796
988829,13736,48.54833174491273,1.7495139450298227,371.42898733156926,254568.24914445842,2912799.2956464356,11551355.474522986
988866,13773,47.03228939300945,0.7003796363632535,336.12550292417166,254568.24914445842,2785129.276690406,11740401.933328811
988886,13793,48.61724909172766,0.7597132274586408,370.19482542406945,254568.24914445842,3056728.5230057104,12327601.934024189
988887,13794,49.00787494253775,0.9367404341091194,366.0363426744151,254568.24914445842,2940476.207628843,12448401.697462227
988903,13810,45.97961374029981,1.9264588202989532,346.2671346056342,254568.24914445842,2684462.6083920654,11411945.24819312
988911,13818,49.01705231007508,1.0020191832651422,358.4381132233643,254568.24914445842,2971415.8282476077,11930496.220900262
988913,13820,48.9688685349249,0.9367404341091194,362.8619047853176,254568.24914445842,2967779.6205240856,12049564.351908168
988915,13822,46.30817581489154,0.823765995061694,347.20960710561957,254568.24914445842,2713548.8537315484,11245731.21528577
988917,13824,45.69441247270688,1.8692313356038472,343.8701035084586,254568.24914445842,2632276.092634506,11108873.018770825
988918,13825,45.88577942230482,0.766538510366588,343.01178038344636,254568.24914445842,2703293.6298288093,11390304.942943312
988919,13826,48.50894735379363,0.8193867961155392,353.90703754949163,254568.24914445842,2927353.9082966154,11808693.84413701
988920,13827,48.49211471784735,1.032188213897515,378.35081411178624,254568.24914445842,3239486.3015348776,12194324.52059285
991649,29,1.3376523749999474,2.0352558931695586,210.30743554390898,256548.24914445842,5210107.197790209,15364558.142104205
991731,111,6.898146634340834,1.7811286155657362,219.6355357197686,256548.24914445842,4202403.729487977,12130656.0673046
991733,113,4.3021189703604765,1.8041730629300603,215.18930625251676,256548.24914445842,4299514.671940089,14441404.90594146
991739,119,8.240075597690664,1.809660926654084,220.84261352598728,256548.24914445842,4217269.769684056,12180167.728624718
991741,121,13.442307592321209,0.904112115066689,223.1797580780986,256548.24914445842,4185512.920554998,11938098.307242297
991798,178,12.207003229759067,1.8220047894569207,222.71489911571598,256548.24914445842,4123284.230695236,11820374.44891527
991893,273,20.219326048134786,0.9761079735240162,226.0980150915949,256548.24914445842,4047156.7941068523,12474618.367039368
991982,362,21.039946539509895,2.0467256148688384,226.50193190409578,256548.24914445842,4029557.980757701,12117084.94170233
992013,393,24.569238439912848,0.807713084436959,227.7705028458737,256548.24914445842,3960647.2288353005,12390719.42717876
992316,696,28.81913633366775,1.1311651777553675,229.08841934686268,256548.24914445842,3961098.7982983734,12513137.614560705
992467,847,33.084013250924755,1.1074884124808457,230.57309974404248,256548.24914445842,3985505.092839857,12307544.264173286
992662,1042,35.96491066682144,1.9682217710731096,231.3962764450789,256548.24914445842,3978827.477023835,12477359.777016405
992693,1073,37.40379827011873,0.860733358592264,231.82403065612522,256548.24914445842,3943558.8065255606,12596319.627705395
992899,1279,41.670997808521996,0.792727377505711,233.07790074026843,256548.24914445842,4151159.5555211897,12170568.853273287
993068,1448,45.64195386425093,0.7606948685732597,234.4331871997161,256548.24914445842,4236321.642122737,12916947.86787361
993295,1675,52.41318962052182,1.9233462452826997,238.09684207020936,256548.24914445842,4168528.7783561633,12803367.56336749
993317,1697,55.658647002747394,1.9960129569993372,240.66204661365543,256548.24914445842,4182859.5944118737,12541923.26003999
993395,1775,56.96342687498036,0.938058301102773,241.5913325649482,256548.24914445842,4222248.50800741,11968677.075853651
993484,1864,58.135822946559664,1.77581560051462,242.47163025601097,256548.24914445842,4013885.945334027,12049867.121553505
993815,2195,62.33016504187825,2.311768296497302,245.35029710085306,256548.24914445842,4196895.942549599,12365503.14101967
993936,2316,64.55003067064413,0.6972724723631918,246.92635563723303,256548.24914445842,4260285.0828287145,13205503.03550004
994249,2629,71.91988414925434,0.8153616543102807,256.49890017176637,256548.24914445842,4249108.7293353565,13811105.37247066
994307,2687,73.25985867316317,0.8687577200234965,260.8911429925341,256548.24914445842,4157159.342698407,12846297.973828703
999945,8325,5.418557408884479,1.7346446556397699,427.89978031565613,256548.24914445842,3774238.904375963,12124266.65393719
999973,8353,8.81450041118516,0.6928786680147695,426.3740563189973,256548.24914445842,3511431.8467804505,12904665.480671091
1000112,8492,14.393195547562915,0.725681738005561,421.2110635539834,256548.24914445842,3288044.150209035,13231702.801668016
1000270,8650,16.68131321532563,1.4296932167942447,417.88375597578363,256548.24914445842,3202930.017161166,11977798.12845665
1000480,8860,18.74077320389869,0.5854063843788447,414.9998451113471,256548.24914445842,3152301.5284041977,11848081.012817051
1000482,8862,19.200020859757053,1.6844427317726165,414.24250117384423,256548.24914445842,3147843.396439059,11512998.934758496
1000627,9007,20.820856403633897,1.924584335340672,412.61808347882885,256548.24914445842,3002725.400875604,11771673.070462791
1000732,9112,21.685541710286607,0.8255479879469002,412.0929916788226,256548.24914445842,3109047.8487424566,12136802.397148455
1001003,9383,27.90289350971738,1.9773213613381255,407.7656912182209,256548.24914445842,3140234.803033995,11775145.320145369
1001004,9384,27.093455435151295,0.8399364985855983,408.40241310997567,256548.24914445842,3219927.6352210715,12037677.451964129
1001730,10110,33.10503117564517,0.6503896934274848,404.0874005097946,256548.24914445842,3363287.7641043128,12075365.049310591
1001844,10224,36.58942006837164,0.7979530657431203,401.415498179148,256548.24914445842,3370511.498874468,12298953.567592122
1001960,10340,39.747445994637516,1.1648147595751688,398.4735520575854,256548.24914445842,3395362.594418052,12559139.427577507
1002180,10560,42.369473352915406,1.118582031958738,395.0706933194906,256548.24914445842,3447086.151216361,12835747.797874885
1002430,10810,45.19249327767679,0.6840949928866228,389.26985518913017,256548.24914445842,3506162.460264882,13472226.447330808
1002547,10927,46.86865955375829,0.8232511391661165,385.2331165368888,256548.24914445842,3434461.0403783713,12183265.722552968
1002589,10969,47.496015784499036,0.8232511391661165,382.6979082613123,256548.24914445842,3481837.911415435,12472845.961165683
1002653,11033,75.06047184880957,1.2518834511045602,269.9748574443502,256548.24914445842,4313504.907822057,12877693.262357062
1002667,11047,74.41278861765329,1.6490884278427484,277.6767131139544,256548.24914445842,4156162.8067093394,12736573.276863152
1002677,11057,74.30439869807826,0.7591507231524387,279.078245696894,256548.24914445842,4221326.905489669,13163686.341587167
1002880,11260,69.69430841487451,0.7414650345218813,290.3561390967003,256548.24914445842,3702713.399737219,12755899.614334527
1003107,11487,65.80152666216426,1.0178366302179405,293.93385942124684,256548.24914445842,3595135.031647572,12405205.527647845
1003589,11969,61.06169191330294,1.5649269019246252,298.84509384185037,256548.24914445842,3352188.379614536,11403529.05738662
1003771,12151,57.899413211162425,2.385318681741645,301.5896151907276,256548.24914445842,3327362.919412977,11586006.819494076
1004040,12420,57.97759175138373,0.7616223828714765,307.0460825594678,256548.24914445842,3346719.0750551918,11897680.45130014
1004366,12746,55.42063290653634,1.4721952225136818,316.25047357923637,256548.24914445842,3420759.7105076364,11886459.844540846
1004596,12976,52.03074258472468,2.453848114235007,322.84652732286406,256548.24914445842,3327818.856447199,11675012.449369669
1004641,13021,53.278942313667315,1.9585437824948078,320.3379664919693,256548.24914445842,3308924.4192600437,11536629.566674467
1005222,13602,48.37445797500995,1.8518657195066726,330.0364811944918,256548.24914445842,3122622.9311629096,11346757.19561733
1005226,13606,48.89125289278587,0.7632115966240668,329.0670809444928,256548.24914445842,3172469.3808813924,11719166.558414426
1005326,13706,47.74987359262235,1.7890337592458592,332.7555645806071,256548.24914445842,3092814.605695503,11156650.934536908
1005327,13707,46.80952730136734,1.7080874216130757,337.2419924226892,256548.24914445842,2957712.7606667057,11212325.514086325
1005356,13736,48.54833174491273,1.7495139450298227,371.42898733156926,256548.24914445842,3139387.5165853975,11540846.933726512
1005393,13773,47.03228939300945,0.7003796363632535,336.12550292417166,256548.24914445842,3055613.6257635937,11717250.953034997
1005413,13793,48.61724909172766,0.7597132274586408,370.19482542406945,256548.24914445842,3294147.146255282,12326334.463862978
1005414,13794,49.00787494253775,0.9367404341091194,366.0363426744151,256548.24914445842,3173879.4570838856,12451655.844980653
1005430,13810,45.97961374029981,1.9264588202989532,346.2671346056342,256548.24914445842,2948077.6430646293,11379112.200476758
1005438,13818,49.01705231007508,1.0020191832651422,358.4381132233643,256548.24914445842,3211765.9833647492,11930329.74718174
1005440,13820,48.9688685349249,0.9367404341091194,362.8619047853176,256548.24914445842,3205716.7320990157,12048770.163792543
1005442,13822,46.30817581489154,0.823765995061694,347.20960710561957,256548.24914445842,2965178.750139439,11214582.04252781
1005444,13824,45.69441247270688,1.8692313356038472,343.8701035084586,256548.24914445842,2900929.021140793,11072302.825660117
1005445,13825,45.88577942230482,0.766538510366588,343.01178038344636,256548.24914445842,2974192.8470972623,11354902.200571518
1005446,13826,48.50894735379363,0.8193867961155392,353.90703754949163,256548.24914445842,3166647.0764299054,11799782.713838123
1005447,13827,48.49211471784735,1.032188213897515,378.35081411178624,256548.24914445842,3475596.2988350536,12201898.940420115
1008176,29,1.3376523749999474,2.0352558931695586,210.30743554390898,258726.24914445842,5443731.647372298,15412015.80939034
1008258,111,6.898146634340834,1.7811286155657362,219.6355357197686,258726.24914445842,4547251.4633474015,12143653.230937464
1008260,113,4.3021189703604765,1.8041730629300603,215.18930625251676,258726.24914445842,4576377.862317316,14482024.116511736
1008266,119,8.240075597690664,1.809660926654084,220.84261352598728,258726.24914445842,4575813.4673393,12187436.297670033
1008268,121,13.442307592321209,0.904112115066689,223.1797580780986,258726.24914445842,4429138.801305112,11928190.097810656
1008325,178,12.207003229759067,1.8220047894569207,222.71489911571598,258726.24914445842,4401915.855909231,11810770.826910043
1008420,273,20.219326048134786,0.9761079735240162,226.0980150915949,258726.24914445842,4268747.265213284,12448891.317548532
1008509,362,21.039946539509895,2.0467256148688384,226.50193190409578,258726.24914445842,4243791.255826137,12084042.42020366
1008540,393,24.569238439912848,0.807713084436959,227.7705028458737,258726.24914445842,4165986.8764779987,12354703.835617887
1008843,696,28.81913633366775,1.1311651777553675,229.08841934686268,258726.24914445842,4164344.6921053394,12478929.42405552
1008994,847,33.084013250924755,1.1074884124808457,230.57309974404248,258726.24914445842,4187754.1412496106,12274303.713808436
1009189,1042,35.96491066682144,1.9682217710731096,231.3962764450789,258726.24914445842,4189296.0863474035,12446225.726616176
1009220,1073,37.40379827011873,0.860733358592264,231.82403065612522,258726.24914445842,4147480.766417863,12570609.825933633
1009426,1279,41.670997808521996,0.792727377505711,233.07790074026843,258726.24914445842,4369441.355041469,12150306.580199085
1009595,1448,45.64195386425093,0.7606948685732597,234.4331871997161,258726.24914445842,4489388.097403349,12921193.368104232
1009822,1675,52.41318962052182,1.9233462452826997,238.09684207020936,258726.24914445842,4408823.858952296,12799826.616651742
1009844,1697,55.658647002747394,1.9960129569993372,240.66204661365543,258726.24914445842,4423792.191200725,12531813.806875234
1009922,1775,56.96342687498036,0.938058301102773,241.5913325649482,258726.24914445842,4457663.272109086,11957069.248686444
1010011,1864,58.135822946559664,1.77581560051462,242.47163025601097,258726.24914445842,4254573.657493079,12040576.547522277
1010342,2195,62.33016504187825,2.311768296497302,245.35029710085306,258726.24914445842,4449365.087740174,12364733.544442996
1010463,2316,64.55003067064413,0.6972724723631918,246.92635563723303,258726.24914445842,4517250.561978399,13230927.276521757
1010776,2629,71.91988414925434,0.8153616543102807,256.49890017176637,258726.24914445842,4518557.156334231,13851105.567454021
1010834,2687,73.25985867316317,0.8687577200234965,260.8911429925341,258726.24914445842,4421116.699464878,12874266.751938134
1016472,8325,5.418557408884479,1.7346446556397699,427.89978031565613,258726.24914445842,4099193.8097737893,12217583.838948503
1016500,8353,8.81450041118516,0.6928786680147695,426.3740563189973,258726.24914445842,3867557.3518361626,13008597.881161988
1016639,8492,14.393195547562915,0.725681738005561,421.2110635539834,258726.24914445842,3595963.35162952,13290853.422908563
1016797,8650,16.68131321532563,1.4296932167942447,417.88375597578363,258726.24914445842,3501026.6030960134,11998438.657630593
1017007,8860,18.74077320389869,0.5854063843788447,414.9998451113471,258726.24914445842,3435273.4080808586,11847827.207585163
1017009,8862,19.200020859757053,1.6844427317726165,414.24250117384423,258726.24914445842,3423295.1950988653,11502607.476573162
1017154,9007,20.820856403633897,1.924584335340672,412.61808347882885,258726.24914445842,3280393.0264911205,11763030.7736664
1017259,9112,21.685541710286607,0.8255479879469002,412.0929916788226,258726.24914445842,3378561.028215891,12132210.533776162
1017530,9383,27.90289350971738,1.9773213613381255,407.7656912182209,258726.24914445842,3394271.20113359,11773376.735884186
1017531,9384,27.093455435151295,0.8399364985855983,408.40241310997567,258726.24914445842,3476533.7891596714,12036977.153451882
1018257,10110,33.10503117564517,0.6503896934274848,404.0874005097946,258726.24914445842,3635352.392251744,12093041.75481524
1018371,10224,36.58942006837164,0.7979530657431203,401.415498179148,258726.24914445842,3645942.8620654186,12320447.157069415
1018487,10340,39.747445994637516,1.1648147595751688,398.4735520575854,258726.24914445842,3650784.2314283266,12587836.44625976
1018707,10560,42.369473352915406,1.118582031958738,395.0706933194906,258726.24914445842,3746392.8063910226,12878939.593506541
1018957,10810,45.19249327767679,0.6840949928866228,389.26985518913017,258726.24914445842,3778182.9593507294,13503478.341381203
1019074,10927,46.86865955375829,0.8232511391661165,385.2331165368888,258726.24914445842,3700362.189840015,12200410.183150647
1019116,10969,47.496015784499036,0.8232511391661165,382.6979082613123,258726.24914445842,3752258.577076993,12488877.285670167
1019180,11033,75.06047184880957,1.2518834511045602,269.9748574443502,258726.24914445842,4615202.460934991,12914323.048620196
1019194,11047,74.41278861765329,1.6490884278427484,277.6767131139544,258726.24914445842,4430584.87767369,12754899.159918306
1019204,11057,74.30439869807826,0.7591507231524387,279.078245696894,258726.24914445842,4493920.066481862,13193147.890688939
1019407,11260,69.69430841487451,0.7414650345218813,290.3561390967003,258726.24914445842,3915241.714435609,12744687.944665683
1019634,11487,65.80152666216426,1.0178366302179405,293.93385942124684,258726.24914445842,3806082.022968742,12365313.970648061
1020116,11969,61.06169191330294,1.5649269019246252,298.84509384185037,258726.24914445842,3572446.725068777,11341513.98576349
1020298,12151,57.899413211162425,2.385318681741645,301.5896151907276,258726.24914445842,3557925.445021803,11519260.949807825
1020567,12420,57.97759175138373,0.7616223828714765,307.0460825594678,258726.24914445842,3594654.796821606,11860359.852028461
1020893,12746,55.42063290653634,1.4721952225136818,316.25047357923637,258726.24914445842,3673742.4773485027,11864482.246805526
1021123,12976,52.03074258472468,2.453848114235007,322.84652732286406,258726.24914445842,3593579.564877657,11646717.63510063
1021168,13021,53.278942313667315,1.9585437824948078,320.3379664919693,258726.24914445842,3566516.6192975636,11508803.34275778
1021749,13602,48.37445797500995,1.8518657195066726,330.0364811944918,258726.24914445842,3409634.5748423515,11311867.77483349
1021753,13606,48.89125289278587,0.7632115966240668,329.0670809444928,258726.24914445842,3453664.487642798,11692373.324248465
1021853,13706,47.74987359262235,1.7890337592458592,332.7555645806071,258726.24914445842,3380957.035356814,11120262.586317685
1021854,13707,46.80952730136734,1.7080874216130757,337.2419924226892,258726.24914445842,3259202.521808158,11182680.47247941
1021883,13736,48.54833174491273,1.7495139450298227,371.42898733156926,258726.24914445842,3388218.7448029057,11528821.971564285
1021920,13773,47.03228939300945,0.7003796363632535,336.12550292417166,258726.24914445842,3353041.30373373,11691468.117677659
1021940,13793,48.61724909172766,0.7597132274586408,370.19482542406945,258726.24914445842,3555704.9981400715,12325012.000022888
1021941,13794,49.00787494253775,0.9367404341091194,366.0363426744151,258726.24914445842,3430389.7744741593,12455474.403273046
1021957,13810,45.97961374029981,1.9264588202989532,346.2671346056342,258726.24914445842,3237260.147308162,11342525.605458725
1021965,13818,49.01705231007508,1.0020191832651422,358.4381132233643,258726.24914445842,3475892.080019925,11930028.426295925
1021967,13820,48.9688685349249,0.9367404341091194,362.8619047853176,258726.24914445842,3467702.1162836696,12047844.7804069
1021969,13822,46.30817581489154,0.823765995061694,347.20960710561957,258726.24914445842,3241561.6602315535,11179775.033961315
1021971,13824,45.69441247270688,1.8692313356038472,343.8701035084586,258726.24914445842,3195806.778278206,11031515.358891482
1021972,13825,45.88577942230482,0.766538510366588,343.01178038344636,258726.24914445842,3271768.2968946123,11315447.046353368
1021973,13826,48.50894735379363,0.8193867961155392,353.90703754949163,258726.24914445842,3429433.4791314085,11789689.510626586
1021974,13827,48.49211471784735,1.032188213897515,378.35081411178624,258726.24914445842,3735628.345814846,12210147.957541257
1024703,29,1.3376523749999474,2.0352558931695586,210.30743554390898,261122.0491444584,5702115.844551483,15464088.435057567
1024785,111,6.898146634340834,1.7811286155657362,219.6355357197686,261122.0491444584,4927891.932881412,12157268.790440725
1024787,113,4.3021189703604765,1.8041730629300603,215.18930625251676,261122.0491444584,4881274.724239473,14526330.79347389
1024793,119,8.240075597690664,1.809660926654084,220.84261352598728,261122.0491444584,4970298.604521035,12194777.86472889
1024795,121,13.442307592321209,0.904112115066689,223.1797580780986,261122.0491444584,4696445.530976853,11916678.301624475
1024852,178,12.207003229759067,1.8220047894569207,222.71489911571598,261122.0491444584,4707336.656022663,11799564.737291431
1024947,273,20.219326048134786,0.9761079735240162,226.0980150915949,261122.0491444584,4511680.2594591575,12420059.934876118
1025036,362,21.039946539509895,2.0467256148688384,226.50193190409578,261122.0491444584,4478672.842355156,12047126.485749537
1025067,393,24.569238439912848,0.807713084436959,227.7705028458737,261122.0491444584,4391142.931032563,12314581.0128047
1025370,696,28.81913633366775,1.1311651777553675,229.08841934686268,261122.0491444584,4387208.667067018,12440821.242846102
1025521,847,33.084013250924755,1.1074884124808457,230.57309974404248,261122.0491444584,4409562.634477454,12237224.970319994
1025716,1042,35.96491066682144,1.9682217710731096,231.3962764450789,261122.0491444584,4420057.96867024,12411452.371354772
1025747,1073,37.40379827011873,0.860733358592264,231.82403065612522,261122.0491444584,4371162.603004189,12541870.874027953
1025953,1279,41.670997808521996,0.792727377505711,233.07790074026843,261122.0491444584,4608957.341185239,12127457.10576893
1026122,1448,45.64195386425093,0.7606948685732597,234.4331871997161,261122.0491444584,4767229.698082552,12925387.21878913
1026349,1675,52.41318962052182,1.9233462452826997,238.09684207020936,261122.0491444584,4672585.1888159765,12795396.476923661
1026371,1697,55.658647002747394,1.9960129569993372,240.66204661365543,261122.0491444584,4688098.445426263,12520164.251664285
1026449,1775,56.96342687498036,0.938058301102773,241.5913325649482,261122.0491444584,4715974.915639552,11943708.85943126
1026538,1864,58.135822946559664,1.77581560051462,242.47163025601097,261122.0491444584,4518856.775066527,12029803.309550457
1026869,2195,62.33016504187825,2.311768296497302,245.35029710085306,261122.0491444584,4726590.6585374605,12363296.61505512
1026990,2316,64.55003067064413,0.6972724723631918,246.92635563723303,261122.0491444584,4799922.112892617,13258426.17166365
1027303,2629,71.91988414925434,0.8153616543102807,256.49890017176637,261122.0491444584,4815324.548842241,13894684.188584622
1027361,2687,73.25985867316317,0.8687577200234965,260.8911429925341,261122.0491444584,4711434.347983252,12904455.732007384
1032999,8325,5.418557408884479,1.7346446556397699,427.89978031565613,261122.0491444584,4458124.76458528,12320192.756779062
1033027,8353,8.81450041118516,0.6928786680147695,426.3740563189973,261122.0491444584,4261446.515811838,13123107.066374768
1033166,8492,14.393195547562915,0.725681738005561,421.2110635539834,261122.0491444584,3936616.0274878126,13356092.572321476
1033324,8650,16.68131321532563,1.4296932167942447,417.88375597578363,261122.0491444584,3829882.5145106586,12020981.333244188
1033534,8860,18.74077320389869,0.5854063843788447,414.9998451113471,261122.0491444584,3747862.8846712466,11847355.304162934
1033536,8862,19.200020859757053,1.6844427317726165,414.24250117384423,261122.0491444584,3727555.1615927713,11490883.741058854
1033681,9007,20.820856403633897,1.924584335340672,412.61808347882885,261122.0491444584,3585740.9693277273,11753257.970610045
1033786,9112,21.685541710286607,0.8255479879469002,412.0929916788226,261122.0491444584,3675013.227304641,12126982.1959664
1034057,9383,27.90289350971738,1.9773213613381255,407.7656912182209,261122.0491444584,3673401.1896685916,11771133.743728425
1034058,9384,27.093455435151295,0.8399364985855983,408.40241310997567,261122.0491444584,3758586.4047622466,12035982.42706858
1034784,10110,33.10503117564517,0.6503896934274848,404.0874005097946,261122.0491444584,3934695.8059691247,12112306.10858341
1034898,10224,36.58942006837164,0.7979530657431203,401.415498179148,261122.0491444584,3948873.798606683,12343905.078814682
1035014,10340,39.747445994637516,1.1648147595751688,398.4735520575854,261122.0491444584,3931591.5500796596,12619287.821418235
1035234,10560,42.369473352915406,1.118582031958738,395.0706933194906,261122.0491444584,4075702.08022346,12926356.721882427
1035484,10810,45.19249327767679,0.6840949928866228,389.26985518913017,261122.0491444584,4078329.4659844013,13537845.903108893
1035601,10927,46.86865955375829,0.8232511391661165,385.2331165368888,261122.0491444584,3992556.6810944583,12218994.629369464
1035643,10969,47.496015784499036,0.8232511391661165,382.6979082613123,261122.0491444584,4049786.8776277895,12506297.234142981
1035707,11033,75.06047184880957,1.2518834511045602,269.9748574443502,261122.0491444584,4947104.117632112,12954090.456838768
1035721,11047,74.41278861765329,1.6490884278427484,277.6767131139544,261122.0491444584,4731844.295279068,12774566.625445906
1035731,11057,74.30439869807826,0.7591507231524387,279.078245696894,261122.0491444584,4793626.885333737,13225166.988478396
1035934,11260,69.69430841487451,0.7414650345218813,290.3561390967003,261122.0491444584,4148820.0842016875,12731934.097048126
1036161,11487,65.80152666216426,1.0178366302179405,293.93385942124684,261122.0491444584,4037423.381274867,12321050.194021875
1036643,11969,61.06169191330294,1.5649269019246252,298.84509384185037,261122.0491444584,3813816.2269107094,11272850.05100219
1036825,12151,57.899413211162425,2.385318681741645,301.5896151907276,261122.0491444584,3810909.1267950954,11445440.734248193
1037094,12420,57.97759175138373,0.7616223828714765,307.0460825594678,261122.0491444584,3866623.926630829,11818932.476356333
1037420,12746,55.42063290653634,1.4721952225136818,316.25047357923637,261122.0491444584,3951601.2747087744,11839839.555303324
1037650,12976,52.03074258472468,2.453848114235007,322.84652732286406,261122.0491444584,3885672.7069187397,11615153.315057812
1037695,13021,53.278942313667315,1.9585437824948078,320.3379664919693,261122.0491444584,3849376.1929763705,11477712.417324038
1038276,13602,48.37445797500995,1.8518657195066726,330.0364811944918,261122.0491444584,3725062.8464918747,11273056.889140097
1038280,13606,48.89125289278587,0.7632115966240668,329.0670809444928,261122.0491444584,3763147.895408251,11662561.93544458
1038380,13706,47.74987359262235,1.7890337592458592,332.7555645806071,261122.0491444584,3697847.9115402377,11079778.466734793
1038381,13707,46.80952730136734,1.7080874216130757,337.2419924226892,261122.0491444584,3590260.379561624,11149654.215328813
1038410,13736,48.54833174491273,1.7495139450298227,371.42898733156926,261122.0491444584,3661455.0225680782,11515149.489252545
1038447,13773,47.03228939300945,0.7003796363632535,336.12550292417166,261122.0491444584,3680267.0874778857,11662772.928657833
1038467,13793,48.61724909172766,0.7597132274586408,370.19482542406945,261122.0491444584,3843523.1095069135,12323343.494932389
1038468,13794,49.00787494253775,0.9367404341091194,366.0363426744151,261122.0491444584,3712207.2787376847,12459522.709107308
1038484,13810,45.97961374029981,1.9264588202989532,346.2671346056342,261122.0491444584,3554905.530657934,11301913.183699869
1038492,13818,49.01705231007508,1.0020191832651422,358.4381132233643,261122.0491444584,3766067.297948474,11929371.883114252
1038494,13820,48.9688685349249,0.9367404341091194,362.8619047853176,261122.0491444584,3755953.71339061,12046550.09635399
1038496,13822,46.30817581489154,0.823765995061694,347.20960710561957,261122.0491444584,3545471.016411895,11141076.308926683
1038498,13824,45.69441247270688,1.8692313356038472,343.8701035084586,261122.0491444584,3519870.7959227553,10986249.968006982
1038499,13825,45.88577942230482,0.766538510366588,343.01178038344636,261122.0491444584,3598963.981395903,11271670.465015989
1038500,13826,48.50894735379363,0.8193867961155392,353.90703754949163,261122.0491444584,3718086.554195895,11778215.66085732
1038501,13827,48.49211471784735,1.032188213897515,378.35081411178624,261122.0491444584,4021650.028057646,12218921.103418825
1041230,29,1.3376523749999474,2.0352558931695586,210.30743554390898,263757.4291444584,5987332.924489798,15520867.880121473
1041312,111,6.898146634340834,1.7811286155657362,219.6355357197686,263757.4291444584,5346894.853571331,12171210.568624964
1041314,113,4.3021189703604765,1.8041730629300603,215.18930625251676,263757.4291444584,5216424.540963306,14574275.674616827
1041320,119,8.240075597690664,1.809660926654084,220.84261352598728,263757.4291444584,5403241.213871566,12201856.097726474
1041322,121,13.442307592321209,0.904112115066689,223.1797580780986,263757.4291444584,4989479.553985995,11903139.341964805
1041379,178,12.207003229759067,1.8220047894569207,222.71489911571598,263757.4291444584,5041750.061491624,11786339.115016632
1041474,273,20.219326048134786,0.9761079735240162,226.0980150915949,263757.4291444584,4777840.75517541,12387609.457783837
1041563,362,21.039946539509895,2.0467256148688384,226.50193190409578,263757.4291444584,4736040.805579183,12005784.979687147
1041594,393,24.569238439912848,0.807713084436959,227.7705028458737,263757.4291444584,4637903.950815362,12269770.478840211
1041897,696,28.81913633366775,1.1311651777553675,229.08841934686268,263757.4291444584,4631453.124324087,12398245.449752508
1042048,847,33.084013250924755,1.1074884124808457,230.57309974404248,263757.4291444584,4652666.4441299485,12195752.074909452
1042243,1042,35.96491066682144,1.9682217710731096,231.3962764450789,263757.4291444584,4672881.787495654,12372496.369820215
1042274,1073,37.40379827011873,0.860733358592264,231.82403065612522,263757.4291444584,4616357.435981497,12509580.737751067
1042480,1279,41.670997808521996,0.792727377505711,233.07790074026843,263757.4291444584,4871525.057570796,12101547.67104536
1042649,1448,45.64195386425093,0.7606948685732597,234.4331871997161,263757.4291444584,5071863.383722591,12929188.71268933
1042876,1675,52.41318962052182,1.9233462452826997,238.09684207020936,263757.4291444584,4961744.10353937,12789685.627418548
1042898,1697,55.658647002747394,1.9960129569993372,240.66204661365543,263757.4291444584,4977694.578525556,12506529.418945875
1042976,1775,56.96342687498036,0.938058301102773,241.5913325649482,263757.4291444584,4999067.30755048,11928151.537258707
1043065,1864,58.135822946559664,1.77581560051462,242.47163025601097,263757.4291444584,4808651.888438701,12017108.806918673
1043396,2195,62.33016504187825,2.311768296497302,245.35029710085306,263757.4291444584,5030541.283916374,12360797.833479024
1043517,2316,64.55003067064413,0.6972724723631918,246.92635563723303,263757.4291444584,5110320.52216382,13287761.41470077
1043830,2629,71.91988414925434,0.8153616543102807,256.49890017176637,263757.4291444584,5141568.597130742,13941644.726252163
1043888,2687,73.25985867316317,0.8687577200234965,260.8911429925341,263757.4291444584,5030206.940502893,12936623.044391578
1049526,8325,5.418557408884479,1.7346446556397699,427.89978031565613,263757.4291444584,4853439.036432557,12432318.401649548
1049554,8353,8.81450041118516,0.6928786680147695,426.3740563189973,263757.4291444584,4695695.9135872815,13248435.588208558
1049693,8492,14.393195547562915,0.725681738005561,421.2110635539834,263757.4291444584,4312503.896080829,13427412.549925802
1049851,8650,16.68131321532563,1.4296932167942447,417.88375597578363,263757.4291444584,4191946.8152573947,12045246.605286872
1050061,8860,18.74077320389869,0.5854063843788447,414.9998451113471,263757.4291444584,4092489.865054911,11846332.134959903
