,ID,Time,dx,dy,dz
70,37,0.0,8.175924736807804,0.0,412.4971499077247
71,129,0.0,5.32452812985043,0.0,414.0441028036966
72,130,0.0,2.420629764282153,0.0,415.5592535951402
73,2,0.0,0.0,0.0,417.9412445447989
74,3,1980.0000000000002,0.0,0.0,211.63258787046948
75,75,1980.0000000000002,1.1510948359877353,0.0,216.49431617532966
76,76,1980.0000000000002,1.6893507757138932,0.0,221.78523905323436
77,77,1980.0000000000002,1.4087017671737638,0.0,227.39835751773194
78,23,1980.0000000000002,2.602772248831731,0.0,232.97136697721223
79,78,1980.0000000000002,6.574493897522065,0.0,234.66982748837341
80,79,1980.0000000000002,9.72122493955192,0.0,236.45207324116888
81,80,1980.0000000000002,13.099101816921811,0.0,238.17858222830284
82,39,1980.0000000000002,16.427147342036825,0.0,239.71615175381547
83,81,1980.0000000000002,20.302132840466335,0.0,240.80789349547356
84,82,1980.0000000000002,24.168435034481135,0.0,241.8934839882438
85,83,1980.0000000000002,27.925513151358842,0.0,242.76372523399826
86,84,1980.0000000000002,31.746463215957572,0.0,243.49417612115923
87,85,1980.0000000000002,35.28995734548708,0.0,244.16408621905396
88,12,1980.0000000000002,38.69214371602082,0.0,244.55274200536653
89,86,1980.0000000000002,41.27506745067371,0.0,246.28787354707598
90,87,1980.0000000000002,44.2917240593482,0.0,248.11884764558675
91,88,1980.0000000000002,47.18830924484895,0.0,249.58682935813565
92,89,1980.0000000000002,50.24514478407644,0.0,251.3444034967726
93,90,1980.0000000000002,53.05759791882007,0.0,252.68990284449706
94,9,1980.0000000000002,56.00107875446828,0.0,253.52291469050058
95,91,1980.0000000000002,56.25238693575548,0.0,255.6857126796196
96,92,1980.0000000000002,57.5472961239024,0.0,258.61499231541706
97,93,1980.0000000000002,58.65522396597464,0.0,261.428393729425
98,28,1980.0000000000002,60.32744199947184,0.0,263.74887438728666
99,94,1980.0000000000002,59.63964746584831,0.0,266.5945174437266
100,95,1980.0000000000002,59.362404089929775,0.0,269.93550703158394
101,96,1980.0000000000002,59.165413142098,0.0,273.33936097767076
102,11,1980.0000000000002,59.255266438517566,0.0,276.4544540370647
103,97,1980.0000000000002,56.345463943234286,0.0,278.42378819082097
104,98,1980.0000000000002,53.27426089166155,0.0,281.04937920444576
105,99,1980.0000000000002,50.05296863401823,0.0,283.9170617211869
106,100,1980.0000000000002,46.820031020954005,0.0,286.991057416534
107,27,1980.0000000000002,43.46603882472649,0.0,290.29298436982197
108,101,1980.0000000000002,43.19128147601582,0.0,294.01449640803264
109,102,1980.0000000000002,42.94582733593642,0.0,297.6566865125492
110,22,1980.0000000000002,42.821226237208776,0.0,301.18028372663986
111,103,1980.0000000000002,41.09919590927606,0.0,304.99696750659706
112,104,1980.0000000000002,39.384277330474845,0.0,308.902036771471
113,105,1980.0000000000002,37.5886208745845,0.0,312.8644507384475
114,106,1980.0000000000002,35.85472274291485,0.0,316.91810276046346
115,10,1980.0000000000002,34.06622459394466,0.0,321.0538359704041
116,107,1980.0000000000002,33.70471999105151,0.0,324.7225289993356
117,108,1980.0000000000002,33.4016095734395,0.0,328.3969730548748
118,109,1980.0000000000002,33.08039651891518,0.0,332.0965088379679
119,8,1980.0000000000002,32.77914466012816,0.0,335.81767521172935
120,110,1980.0000000000002,34.387723717799915,0.0,339.62127733510744
121,111,1980.0000000000002,35.93166537429506,0.0,343.422700049893
122,15,1980.0000000000002,37.510448601529006,0.0,347.0084739872298
123,112,1980.0000000000002,37.72466964402403,0.0,350.9053057400525
124,113,1980.0000000000002,38.070164294919785,0.0,354.80015535896615
125,114,1980.0000000000002,38.26890330507098,0.0,358.78704987255236
126,115,1980.0000000000002,38.68159419291966,0.0,362.68074598040533
127,116,1980.0000000000002,39.004365449193614,0.0,366.4815505789698
128,13,1980.0000000000002,39.40067513536382,0.0,370.1619340915505
129,117,1980.0000000000002,38.57266271684928,0.0,373.0274788526207
130,118,1980.0000000000002,37.61913886103098,0.0,375.97031929139905
131,119,1980.0000000000002,36.80412662993986,0.0,378.91997804360904
132,38,1980.0000000000002,36.049450798513945,0.0,381.91009962510395
133,120,1980.0000000000002,33.80844595453772,0.0,384.21587861080997
134,121,1980.0000000000002,31.416611681508154,0.0,387.03344449574223
135,24,1980.0000000000002,29.136325248221407,0.0,389.7014230185488
136,122,1980.0000000000002,26.573732658415757,0.0,391.64081040271367
137,123,1980.0000000000002,23.882370663014555,0.0,393.61126089030233
138,124,1980.0000000000002,21.150862964406357,0.0,395.658697961942
139,125,1980.0000000000002,18.404308447039995,0.0,397.7737618862994
140,31,1980.0000000000002,15.588159117196206,0.0,400.00697444347094
141,126,1980.0000000000002,13.624357523467186,0.0,403.1876930373526
142,127,1980.0000000000002,11.64276403690061,0.0,406.30636462261475
143,128,1980.0000000000002,9.728850094734085,0.0,409.56178823984374
144,37,1980.0000000000002,8.173918348941484,0.0,412.4933403088972
145,129,1980.0000000000002,5.323137560108176,0.0,414.04027106067576
146,130,1980.0000000000002,2.4197176970077265,0.0,415.5554377056
147,2,1980.0000000000002,0.0,0.0,417.93785269552905
148,3,3780.0,0.0,0.0,211.63992064095584
149,75,3780.0,1.150729217762219,0.0,216.50217043357065
150,76,3780.0,1.68825275857303,0.0,221.79376238662513
151,77,3780.0,1.4065739384796418,0.0,227.40773295621563
152,23,3780.0,2.600120757992273,0.0,232.9817329875086
153,78,3780.0,6.571976665994547,0.0,234.68056348407592
154,79,3780.0,9.718449057994068,0.0,236.46303418880024
155,80,3780.0,13.096124386604725,0.0,238.1897204608595
156,39,3780.0,16.42400215582707,0.0,239.72737713184534
157,81,3780.0,20.29883282464495,0.0,240.81903550798086
158,82,3780.0,24.164948671815658,0.0,241.90448029857527
159,83,3780.0,27.921800982185612,0.0,242.77443856423994
160,84,3780.0,31.742512179421926,0.0,243.50448262746448
161,85,3780.0,35.285670099140944,0.0,244.17390368418293
162,12,3780.0,38.6873419373159,0.0,244.56186151841473
163,86,3780.0,41.26973007890294,0.0,246.29652372212936
164,87,3780.0,44.28611611447465,0.0,248.12706135238767
165,88,3780.0,47.18245327238224,0.0,249.5944418601327
166,89,3780.0,50.23911737890055,0.0,251.35142525610652
167,90,3780.0,53.05130101065478,0.0,252.69603935576487
168,9,3780.0,55.99436730483629,0.0,253.52775494160224
169,91,3780.0,56.24474267278585,0.0,255.68926452735562
170,92,3780.0,57.53933118165363,0.0,258.6178598622064
171,93,3780.0,58.6470126076278,0.0,261.43049938382916
172,28,3780.0,60.3191878153188,0.0,263.7496595608664
173,94,3780.0,59.63085757901922,0.0,266.59407467865634
174,95,3780.0,59.35340483467497,0.0,269.93437106508105
175,96,3780.0,59.15636520665248,0.0,273.3375775364318
176,11,3780.0,59.24640307411731,0.0,276.45153668611306
177,97,3780.0,56.3363473536925,0.0,278.4196614783732
178,98,3780.0,53.264741723993005,0.0,281.04458475765256
179,99,3780.0,50.042985959309554,0.0,283.9118792233332
180,100,3780.0,46.80958269372778,0.0,286.985697949949
181,27,3780.0,43.45504827216244,0.0,290.2876930382509
182,101,3780.0,43.180203315137305,0.0,294.0095817117585
183,102,3780.0,42.93476310354136,0.0,297.65201151681066
184,22,3780.0,42.81025530274972,0.0,301.17571763055076
185,103,3780.0,41.088148358195255,0.0,304.9923863483416
186,104,3780.0,39.37313392299515,0.0,308.89753418292105
187,105,3780.0,37.57735926844856,0.0,312.86008699568345
188,106,3780.0,35.843375952835395,0.0,316.91396691168484
189,10,3780.0,34.05472256397553,0.0,321.05001250528437
190,107,3780.0,33.6932842977928,0.0,324.7190407546486
191,108,3780.0,33.39023948909015,0.0,328.3938048232546
192,109,3780.0,33.069108777231435,0.0,332.0936819758561
193,8,3780.0,32.76794769489058,0.0,335.81525331430413
194,110,3780.0,34.37696517617441,0.0,339.6190840804618
195,111,3780.0,35.92132289730646,0.0,343.4206419956035
196,15,3780.0,37.50054433310667,0.0,347.00632832291825
197,112,3780.0,37.71499292879943,0.0,350.90308116643126
198,113,3780.0,38.06080341912265,0.0,354.7978823457538
199,114,3780.0,38.25980430105834,0.0,358.78475757967334
200,115,3780.0,38.672876844178035,0.0,362.6783730260422
201,116,3780.0,38.996077020037575,0.0,366.4790442839505
202,13,3780.0,39.39294030305403,0.0,370.15908214877624
203,117,3780.0,38.56523316964164,0.0,373.024210334024
204,118,3780.0,37.61194217148563,0.0,375.9668043971495
205,119,3780.0,36.79734729841213,0.0,378.9162313126311
206,38,3780.0,36.04313160299906,0.0,381.9060867264809
207,120,3780.0,33.802585592841424,0.0,384.2111056705588
208,121,3780.0,31.410979696676534,0.0,387.02847007821697
209,24,3780.0,29.13106597483718,0.0,389.6961545767507
210,122,3780.0,26.568742835878712,0.0,391.63529580854146
211,123,3780.0,23.877558117681446,0.0,393.6055783835187
212,124,3780.0,21.146214402441757,0.0,395.6529968672698
213,125,3780.0,18.39980088425225,0.0,397.7681001016613
214,31,3780.0,15.583689360711466,0.0,400.0015055124379
215,126,3780.0,13.620217933758614,0.0,403.1825696339145
216,127,3780.0,11.63900655194006,0.0,406.30154393077214
217,128,3780.0,9.725614678598077,0.0,409.5573145922665
218,37,3780.0,8.171451704877276,0.0,412.48900312872865
219,129,3780.0,5.321351903276488,0.0,414.0359345119059
220,130,3780.0,2.418451900066566,0.0,415.5511814591458
221,2,3780.0,0.0,0.0,417.93409280209795
222,3,5580.0,0.0,0.0,211.64798868675118
223,75,5580.0,1.1502973889451509,0.0,216.510797840456
224,76,5580.0,1.6869824464095482,0.0,221.8031043651063
225,77,5580.0,1.4041832428967407,0.0,227.4179949415153
226,23,5580.0,2.5971884163335153,0.0,232.99308627376485
227,78,5580.0,6.569220330063915,0.0,234.69234608083966
228,79,5580.0,9.715429023221226,0.0,236.4750685802817
229,80,5580.0,13.092896443277354,0.0,238.201951867078
230,39,5580.0,16.420598643832015,0.0,239.73970398731828
231,81,5580.0,20.295264394204484,0.0,240.8312729118163
232,82,5580.0,24.161181508477718,0.0,241.91656215568446
233,83,5580.0,27.917793357034657,0.0,242.78621762398123
234,84,5580.0,31.738251298901936,0.0,243.5158266834898
235,85,5580.0,35.2810560122859,0.0,244.18472510844273
236,12,5580.0,38.682175964762145,0.0,244.5719311226773
237,86,5580.0,41.26398332845848,0.0,246.30608414789532
238,87,5580.0,44.28009489798369,0.0,248.13616098324908
239,88,5580.0,47.17618308898148,0.0,249.60290311875752
240,89,5580.0,50.23268493616068,0.0,251.3592567406918
241,90,5580.0,53.04459193354495,0.0,252.70292412240826
242,9,5580.0,55.98717401200324,0.0,253.53319747011028
243,91,5580.0,56.236443680253956,0.0,255.6931714452795
244,92,5580.0,57.53069771349704,0.0,258.62104410085976
245,93,5580.0,58.6381123781229,0.0,261.43285720902907
246,28,5580.0,60.31021277989011,0.0,263.7504896135065
247,94,5580.0,59.62128091601042,0.0,266.59346614540874
248,95,5580.0,59.34358914380618,0.0,269.9330172825539
249,96,5580.0,59.1464828751086,0.0,273.33557288602964
250,11,5580.0,59.23674060248421,0.0,276.4482146464001
251,97,5580.0,56.32640271138193,0.0,278.41501719805467
252,98,5580.0,53.25433435981301,0.0,281.03923688540266
253,99,5580.0,50.032065364058894,0.0,283.9061195503442
254,100,5580.0,46.79815373428032,0.0,286.97974969438155
255,27,5580.0,43.44302906489734,0.0,290.2818164785612
256,101,5580.0,43.16808331394622,0.0,294.0041119527643
257,102,5580.0,42.92265037313303,0.0,297.6468047355036
258,22,5580.0,42.798237635217816,0.0,301.1706343061036
259,103,5580.0,41.07604193623722,0.0,304.9872917391249
260,104,5580.0,39.36091893362583,0.0,308.89252762966123
261,105,5580.0,37.56501252255353,0.0,312.85523381258275
262,106,5580.0,35.8309333618989,0.0,316.9093623932331
263,10,5580.0,34.04210870733647,0.0,321.04574822910075
264,107,5580.0,33.680739694696506,0.0,324.71514157544016
265,108,5580.0,33.37776306840645,0.0,328.3902543159064
266,109,5580.0,33.05671993321005,0.0,332.0905037367698
267,8,5580.0,32.75565493129547,0.0,335.81251454839287
268,110,5580.0,34.36514551463406,0.0,339.6165951531529
269,111,5580.0,35.909952731589236,0.0,343.4183029845574
270,15,5580.0,37.489648554498714,0.0,347.00389764165385
271,112,5580.0,37.70434329695427,0.0,350.90056977282694
272,113,5580.0,38.050493118609054,0.0,354.795321226651
273,114,5580.0,38.24977737370405,0.0,358.7821800252599
274,115,5580.0,38.663264557798904,0.0,362.6757083112303
275,116,5580.0,38.986925095619554,0.0,366.4762422903275
276,13,5580.0,39.384382485300435,0.0,370.1559254200038
277,117,5580.0,38.55700596818498,0.0,373.0206125338925
278,118,5580.0,37.60397172742527,0.0,375.9629586529681
279,119,5580.0,36.78982840040842,0.0,378.91213836187615
280,38,5580.0,36.0361094009541,0.0,381.90173987448327
281,120,5580.0,33.796132941475356,0.0,384.2058262851288
282,121,5580.0,31.40473178335187,0.0,387.0230038133434
283,24,5580.0,29.125222495811737,0.0,389.6903701834022
284,122,5580.0,26.56317821265182,0.0,391.6292427608765
285,123,5580.0,23.87218001116606,0.0,393.5993450525475
286,124,5580.0,21.14100961461558,0.0,395.64675152831165
287,125,5580.0,18.394742255970787,0.0,397.76191003195447
288,31,5580.0,15.578666100413773,0.0,399.99553891270057
289,126,5580.0,13.615548318881546,0.0,403.17700205758877
290,127,5580.0,11.634738043343283,0.0,406.29634365608615
291,128,5580.0,9.721870301506074,0.0,409.5525453920969
292,37,5580.0,8.16857361789356,0.0,412.48440145505464
293,129,5580.0,5.319203186932503,0.0,414.03135163260055
294,130,5580.0,2.416858655230129,0.0,415.546727500678
295,2,5580.0,0.0,0.0,417.9301879709253
296,3,7380.0,0.0,0.0,211.65645666715307
297,75,7380.0,1.1498088829738409,0.0,216.51983791145153
298,76,7380.0,1.685587309163351,0.0,221.81287503154354
299,77,7380.0,1.4016095478052981,0.0,227.4287114085746
300,23,7380.0,2.594079176532575,0.0,233.00494898925433
301,78,7380.0,6.566327764751745,0.0,234.70468400287606
302,79,7380.0,9.7122818142251,0.0,236.4876781290769
303,80,7380.0,13.08954876850569,0.0,238.21477280375942
304,39,7380.0,16.417077500081277,0.0,239.75262530985478
305,81,7380.0,20.29157768751655,0.0,240.84410270749092
306,82,7380.0,24.15729445638789,0.0,241.92923312724207
307,83,7380.0,27.913663083066815,0.0,242.79857801661913
308,84,7380.0,31.73386609699442,0.0,243.52774081968204
309,85,7380.0,35.27631588273645,0.0,244.19610324887918
310,12,7380.0,38.676868806141556,0.0,244.5825333422666
311,86,7380.0,41.258072731613716,0.0,246.31615619826988
312,87,7380.0,44.273917287738435,0.0,248.14576619878505
313,88,7380.0,47.16976329519448,0.0,249.61185567664896
314,89,7380.0,50.226113358255134,0.0,251.3675653428097
315,90,7380.0,53.037740919052,0.0,252.7102581328947
316,9,7380.0,55.979797761608715,0.0,253.53900997741502
317,91,7380.0,56.227849165020984,0.0,255.69728689438602
318,92,7380.0,57.5217668246999,0.0,258.6244146338222
319,93,7380.0,58.62890093397246,0.0,261.4353556332576
320,28,7380.0,60.30090438246087,0.0,263.75132579423945
321,94,7380.0,59.61133420836679,0.0,266.5927183673757
322,95,7380.0,59.333390432356154,0.0,269.9314900729299
323,96,7380.0,59.13620629188888,0.0,273.3333982294892
324,11,7380.0,59.226703709670204,0.0,276.44462142000987
325,97,7380.0,56.31606882868103,0.0,278.4100500028789
326,98,7380.0,53.24350223920419,0.0,281.03355775086465
327,99,7380.0,50.020693524386346,0.0,283.90002292267314
328,100,7380.0,46.78625281988437,0.0,286.97346278101304
329,27,7380.0,43.430515137882566,0.0,290.2756045117193
330,101,7380.0,43.15546150359852,0.0,293.9983215177111
331,102,7380.0,42.91003105237266,0.0,297.6412908963729
332,22,7380.0,42.78571304500528,0.0,301.1652545416032
333,103,7380.0,41.06342141160884,0.0,304.9819068380719
334,104,7380.0,39.348182708655074,0.0,308.88723805046766
335,105,7380.0,37.55213720826314,0.0,312.8501071340538
336,106,7380.0,35.81795608568887,0.0,316.90449560442977
337,10,7380.0,34.028952648439,0.0,321.04123617380566
338,107,7380.0,33.66765317231269,0.0,324.7110092857777
339,108,7380.0,33.36474595349488,0.0,328.3864843216284
340,109,7380.0,33.04379219593464,0.0,332.0871208122967
341,8,7380.0,32.742825586744644,0.0,335.8095871461088
342,110,7380.0,34.35280487972598,0.0,339.6139278674682
343,111,7380.0,35.89807705740615,0.0,343.4157938009387
344,15,7380.0,37.47826389766085,0.0,347.0012977981611
345,112,7380.0,37.693213795911554,0.0,350.8978934294312
346,113,7380.0,38.03971069045272,0.0,354.79259822342453
347,114,7380.0,38.23928825204514,0.0,358.7794474940956
348,115,7380.0,38.653205794446755,0.0,362.6728885700193
349,116,7380.0,38.97733754625003,0.0,366.47329141463297
350,13,7380.0,39.37540173114219,0.0,370.1526303141301
351,117,7380.0,38.54836801633826,0.0,373.0168713076683
352,118,7380.0,37.59560080721882,0.0,375.95897725104345
353,119,7380.0,36.781921416813056,0.0,378.9079072037104
354,38,7380.0,36.028718113662606,0.0,381.897268087494
355,120,7380.0,33.78937903590116,0.0,384.2003112297643
356,121,7380.0,31.398155904103866,0.0,387.01732464756935
357,24,7380.0,29.119062521825565,0.0,389.68436292749914
358,122,7380.0,26.557293135633206,0.0,391.62295837121457
359,123,7380.0,23.866477776431058,0.0,393.59288109490814
360,124,7380.0,21.13547669510983,0.0,395.6402856717485
361,125,7380.0,18.389349350785622,0.0,397.75551858919346
362,31,7380.0,15.573301994580929,0.0,399.9893956365734
363,126,7380.0,13.610541459354131,0.0,403.17129980913717
364,127,7380.0,11.630134521307145,0.0,406.29106202271674
365,128,7380.0,9.71776905890346,0.0,409.5477596670435
366,37,7380.0,8.165402489151077,0.0,412.4797888860524
367,129,7380.0,5.316792654606956,0.0,414.0267698669754
368,130,7380.0,2.4150317909206986,0.0,415.542300725582
369,2,7380.0,0.0,0.0,417.9263406188641
370,3,9180.0,0.0,0.0,211.66515931576103
371,75,9180.0,1.1492732046973941,0.0,216.52911552478918
372,76,9180.0,1.6841010993409582,0.0,221.82288925102287
373,77,9180.0,1.3989004827580875,0.0,227.43968134145308
374,23,9180.0,2.5908439688181524,0.0,233.01709751606793
375,78,9180.0,6.563344226781882,0.0,234.71734303174958
376,79,9180.0,9.709055314705337,0.0,236.5006244653749
377,80,9180.0,13.086133715907252,0.0,238.2279426041007
378,39,9180.0,16.413493966228746,0.0,239.76589904401877
379,81,9180.0,20.287831002327486,0.0,240.85728425232082
380,82,9180.0,24.153349230499305,0.0,241.94225473979088
381,83,9180.0,27.909475524020756,0.0,242.81128546818005
382,84,9180.0,31.72942541492855,0.0,243.53999664718276
383,85,9180.0,35.27152211490281,0.0,244.20781677199858
384,12,9180.0,38.67150041574551,0.0,244.59345820431207
385,86,9180.0,41.25208738252298,0.0,246.32653811171755
386,87,9180.0,44.26767249962061,0.0,248.15568005729716
387,88,9180.0,47.1632817883213,0.0,249.6211099455945
388,89,9180.0,50.21948621979536,0.0,251.37616937167027
389,90,9180.0,53.030830592996125,0.0,252.71787191568563
390,9,9180.0,55.97233657550285,0.0,253.54505514592668
391,91,9180.0,56.21910185110546,0.0,255.7015378577973
392,92,9180.0,57.51268208404402,0.0,258.62790126143176
393,93,9180.0,58.61952360176639,0.0,261.4379327700458
394,28,9180.0,60.291417069960744,0.0,263.75215558462577
395,94,9180.0,59.6011880347597,0.0,266.5918694301819
396,95,9180.0,59.32298840704923,0.0,269.9298321666503
397,96,9180.0,59.12571999744328,0.0,273.33108907288073
398,11,9180.0,59.21646631472653,0.0,276.4408408143009
399,97,9180.0,56.30552592093336,0.0,278.40487142838737
400,98,9180.0,53.232440253424336,0.0,281.02766565683936
401,99,9180.0,50.00907644128959,0.0,283.89371259950076
402,100,9180.0,46.7740951165065,0.0,286.9669631388671
403,27,9180.0,43.41773193120772,0.0,290.2691826686131
404,101,9180.0,43.14256631908067,0.0,293.99232977584137
405,102,9180.0,42.89713514590578,0.0,297.6355851217424
406,22,9180.0,42.772911339691234,0.0,301.15969125284886
407,103,9180.0,41.05051869490043,0.0,304.9763449382492
408,104,9180.0,39.335159146772,0.0,308.8817775488322
409,105,9180.0,37.53896965710187,0.0,312.84481695929935
410,106,9180.0,35.80468190082658,0.0,316.8994724873483
411,10,9180.0,34.015495650889605,0.0,321.03657688639305
412,107,9180.0,33.65426477680307,0.0,324.70673820195714
413,108,9180.0,33.35142789772702,0.0,328.3825826554739
414,109,9180.0,33.03056399750081,0.0,332.0836140986663
415,8,9180.0,32.72969729525926,0.0,335.8065444863222
416,110,9180.0,34.34017362455571,0.0,339.61115096971594
417,111,9180.0,35.88591986690829,0.0,343.4131799743838
418,15,9180.0,37.46660691208801,0.0,346.9985963311139
419,112,9180.0,37.68181769429292,0.0,350.8951220520436
420,113,9180.0,38.028663251092695,0.0,354.7897847980422
421,114,9180.0,38.228540182875115,0.0,358.7766333428326
422,115,9180.0,38.64289684210908,0.0,362.66998964965734
423,116,9180.0,38.96750273804082,0.0,366.470270798766
424,13,9180.0,39.36617714887933,0.0,370.14927859513256
425,117,9180.0,38.53949295195309,0.0,373.01307272481773
426,118,9180.0,37.58699612613829,0.0,375.95494568894645
427,119,9180.0,36.773784549038375,0.0,378.90362790465275
428,38,9180.0,36.02110924580062,0.0,381.8927543791227
429,120,9180.0,33.78244410700011,0.0,384.19469004702205
430,121,9180.0,31.39138095904061,0.0,387.01155841432296
431,24,9180.0,29.11270671128965,0.0,389.6782639710305
432,122,9180.0,26.5512067620667,0.0,391.6165801278929
433,123,9180.0,23.860566803287554,0.0,393.58632997362673
434,124,9180.0,21.12972571218424,0.0,395.63374337151026
435,125,9180.0,18.38372843426829,0.0,397.7490700899612
436,31,9180.0,15.56770183660172,0.0,399.9832168709387
437,126,9180.0,13.605292846320996,0.0,403.16559635767743
438,127,9180.0,11.625287281319855,0.0,406.28581995363743
439,128,9180.0,9.713400058496626,0.0,409.5430616747878
440,37,9180.0,8.162010392654974,0.0,412.4752549146409
441,129,9180.0,5.314185103775205,0.0,414.02227477325937
442,130,9180.0,2.413037667751128,0.0,415.53797263776585
443,2,9180.0,0.0,0.0,417.9226101568415
444,3,10980.0,0.0,0.0,211.674012075716
445,75,10980.0,1.1486999720327793,0.0,216.53854302059509
446,76,10980.0,1.6825477631485524,0.0,221.83305704190607
447,77,10980.0,1.396088088803162,0.0,227.45081092948277
448,23,10980.0,2.587512147117181,0.0,233.02942714774113
449,78,10980.0,6.5602922569845425,0.0,234.73020872331685
450,79,10980.0,9.70576984015742,0.0,236.51378961839544
451,80,10980.0,13.082671852055666,0.0,238.2413417368898
452,39,10980.0,16.409868437343256,0.0,239.7794048916253
453,81,10980.0,20.28404500252567,0.0,240.87069758329272
454,82,10980.0,24.149366837168937,0.0,241.9555076119269
455,83,10980.0,27.90525200829484,0.0,242.8242219056162
456,84,10980.0,31.724950611476967,0.0,243.55247795624874
457,85,10980.0,35.26669551696586,0.0,244.21975181335196
458,12,10980.0,38.66609369609967,0.0,244.60459621142658
459,86,10980.0,41.24605394507862,0.0,246.3371242628951
460,87,10980.0,44.26138451485208,0.0,248.16579742249775
461,88,10980.0,47.15675947537508,0.0,249.63056268381777
462,89,10980.0,50.21282055564823,0.0,251.38496773526276
463,90,10980.0,53.0238765564238,0.0,252.72566903014615
464,9,10980.0,55.964813982008025,0.0,253.55125195894757
465,91,10980.0,56.21025288747489,0.0,255.70588368788762
466,92,10980.0,57.503493494248715,0.0,258.63146452313913
467,93,10980.0,58.61003174538847,0.0,261.44055624657204
468,28,10980.0,60.28180832373349,0.0,263.75297717563944
469,94,10980.0,59.59090869959962,0.0,266.59095204107433
470,95,10980.0,59.31245376534068,0.0,269.92807978460087
471,96,10980.0,59.115097854373836,0.0,273.3286761258761
472,11,10980.0,59.20609714767558,0.0,276.4369281595714
473,97,10980.0,56.294846027764564,0.0,278.3995486787046
474,98,10980.0,53.221228772303,0.0,281.0216285165761
